tensorflow,C++,30708.344295333,601,62115,29995,15.032886,true
awesome-machine-learning,Python,9885.6536916667,1080,23803,5826,27.961075,true
scikit-learn,Python,10029.769306667,2508,19496,10577,16.30792,false
hhvm,C++,5766.5756656667,2736,14617,2673,9.726997,false
incubator-predictionio,Scala,3977.7082213333,1616,10254,1671,8.124664,false
ievms,Shell,3454.8222016667,2155,9859,495,10.466605,true
xgboost,C++,3880.122462,1239,7756,3877,7.367386,false
packer,Go,2800.009399,1559,6679,1713,8.028197,false
python-machine-learning-book,"Jupyter Notebook",2934.0079383333,692,6591,2186,25.023815,false
magenta,"Jupyter Notebook",2499.3164946667,420,6478,1009,10.949484,false
ML-From-Scratch,Python,2250.4568113333,144,6111,632,8.370434,false
MLAlgorithms,Python,2264.586532,267,5939,844,10.759596,false
pattern,Python,2182.5426953333,2249,5483,1057,7.628086,false
bup,Python,1825.3076083,1760,5135,337,3.9228249,false
leaf,Rust,1731.5047896667,612,4941,244,9.514369,true
Swift-AI,Swift,1746.7092523333,588,4772,454,14.127757,true
vowpal_wabbit,PostScript,1952.7748586667,2890,4649,1200,9.324576,true
have-fun-with-machine-learning,Python,1528.094206,182,4230,336,18.282618,false
golearn,Go,1573.048849,1281,4218,485,16.146547,false
machine,Go,1754.3249166667,939,4007,1121,134.97475,false
aerosolve,Scala,1491.0392246667,779,3959,502,12.117674,false
javascript-state-machine,JavaScript,1454.6060963333,2220,3806,536,21.818289,true
amazon-dsstne,C++,1457.0347896667,462,3768,597,6.104369,false
php-ml,PHP,1405.3254496667,507,3751,453,11.976349,true
state_machine,Ruby,1347.8772423333,3291,3563,454,26.631727,true
